timestamp,city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,hour,day,month,aqi_change_rate
1752184800,Rawalpindi,4,636.82,0.0,9.01,47.86,4.37,51.24,56.42,10.34,2025-07-10 22:00:00,22,10,7,1.0
1752188400,Rawalpindi,4,656.27,0.0,8.87,46.41,4.38,56.15,61.63,10.46,2025-07-10 23:00:00,23,10,7,0.0
1752192000,Rawalpindi,4,681.17,0.0,8.91,44.23,4.14,60.62,66.48,10.62,2025-07-11 00:00:00,0,11,7,0.0
1752195600,Rawalpindi,4,698.58,0.0,8.79,43.01,3.89,64.29,70.48,10.8,2025-07-11 01:00:00,1,11,7,0.0
1752199200,Rawalpindi,4,709.15,0.24,8.57,45.93,3.9,65.89,72.42,11.53,2025-07-11 02:00:00,2,11,7,0.0
1752202800,Rawalpindi,4,708.87,0.83,7.57,59.59,4.09,69.81,76.61,11.83,2025-07-11 03:00:00,3,11,7,0.0
1752206400,Rawalpindi,4,604.04,0.62,4.86,91.01,4.15,64.96,70.6,9.32,2025-07-11 04:00:00,4,11,7,0.0
1752210000,Rawalpindi,4,536.14,0.34,3.1,115.61,3.62,64.49,69.19,8.03,2025-07-11 05:00:00,5,11,7,0.0
1752213600,Rawalpindi,4,508.86,0.22,2.35,131.42,3.22,67.96,72.21,7.71,2025-07-11 06:00:00,6,11,7,0.0
1752217200,Rawalpindi,4,457.2,0.17,1.89,135.59,2.49,60.97,64.57,6.91,2025-07-11 07:00:00,7,11,7,0.0
1752220800,Rawalpindi,4,403.99,0.15,1.61,132.63,1.88,51.8,54.93,6.27,2025-07-11 08:00:00,8,11,7,0.0
1752224400,Rawalpindi,3,382.93,0.15,1.55,134.1,1.7,49.76,52.74,6.26,2025-07-11 09:00:00,9,11,7,-1.0
1752228000,Rawalpindi,4,381.59,0.15,1.72,138.41,1.7,50.45,53.5,6.76,2025-07-11 10:00:00,10,11,7,1.0
1752231600,Rawalpindi,4,388.3,0.15,2.2,141.73,1.77,51.92,55.22,7.79,2025-07-11 11:00:00,11,11,7,0.0
1752235200,Rawalpindi,4,397.98,0.14,3.04,142.63,1.86,52.41,56.05,8.8,2025-07-11 12:00:00,12,11,7,0.0
1752238800,Rawalpindi,4,470.8,0.2,8.75,132.1,2.08,54.66,59.2,17.61,2025-07-11 13:00:00,13,11,7,0.0
1752242400,Rawalpindi,4,581.36,0.06,16.72,120.46,2.58,58.85,64.78,33.69,2025-07-11 14:00:00,14,11,7,0.0
1752246000,Rawalpindi,4,668.13,0.0,20.66,111.6,3.08,65.83,73.16,49.01,2025-07-11 15:00:00,15,11,7,0.0
1752249600,Rawalpindi,5,739.59,0.0,22.26,103.64,3.5,76.89,85.16,64.4,2025-07-11 16:00:00,16,11,7,1.0
1752253200,Rawalpindi,5,803.66,0.0,22.5,95.27,3.72,87.65,96.58,77.27,2025-07-11 17:00:00,17,11,7,0.0
1752256800,Rawalpindi,5,858.29,0.0,22.27,84.5,3.51,97.11,106.45,79.87,2025-07-11 18:00:00,18,11,7,0.0
1752260400,Rawalpindi,5,887.03,0.0,21.05,71.48,2.52,102.21,111.5,56.33,2025-07-11 19:00:00,19,11,7,0.0
1752264000,Rawalpindi,5,911.84,0.0,19.27,63.19,1.91,107.36,116.41,45.42,2025-07-11 20:00:00,20,11,7,0.0
1752267600,Rawalpindi,5,937.35,0.0,17.91,57.34,1.56,111.81,120.63,40.36,2025-07-11 21:00:00,21,11,7,0.0
1752271200,Rawalpindi,5,942.99,0.0,16.75,52.25,1.34,111.18,119.79,35.07,2025-07-11 22:00:00,22,11,7,0.0
1752274800,Rawalpindi,5,948.87,0.0,16.08,45.41,1.17,109.52,117.97,28.92,2025-07-11 23:00:00,23,11,7,0.0
1752278400,Rawalpindi,5,954.78,0.0,15.74,39.16,1.05,108.15,116.4,24.3,2025-07-12 00:00:00,0,12,7,0.0
1752282000,Rawalpindi,5,952.45,0.02,15.4,34.21,0.92,104.61,112.82,22.02,2025-07-12 01:00:00,1,12,7,0.0
1752285600,Rawalpindi,5,980.39,0.8,15.58,32.63,0.97,100.95,109.69,24.65,2025-07-12 02:00:00,2,12,7,0.0
1752289200,Rawalpindi,5,1031.14,2.84,15.07,39.32,1.11,99.56,109.08,29.03,2025-07-12 03:00:00,3,12,7,0.0
1752292800,Rawalpindi,5,714.03,0.6,5.92,128.02,2.97,93.01,101.91,15.35,2025-07-12 04:00:00,4,12,7,0.0
1752296400,Rawalpindi,5,651.37,0.32,3.33,153.78,3.28,91.18,99.61,14.29,2025-07-12 05:00:00,5,12,7,0.0
1752300000,Rawalpindi,5,634.85,0.21,2.34,168.34,3.35,96.03,104.53,14.13,2025-07-12 06:00:00,6,12,7,0.0
1752303600,Rawalpindi,5,498.42,0.12,1.27,165.05,4.04,78.03,84.8,8.11,2025-07-12 07:00:00,7,12,7,0.0
1752307200,Rawalpindi,4,426.01,0.1,1.02,152.05,3.1,61.8,68.07,6.32,2025-07-12 08:00:00,8,12,7,-1.0
1752310800,Rawalpindi,4,404.56,0.1,1.04,147.48,2.67,56.91,63.32,6.2,2025-07-12 09:00:00,9,12,7,0.0
1752314400,Rawalpindi,4,399.93,0.1,1.13,147.24,2.48,55.6,62.32,6.46,2025-07-12 10:00:00,10,12,7,0.0
1752318000,Rawalpindi,4,402.45,0.1,1.33,148.04,2.45,57.04,64.15,7.15,2025-07-12 11:00:00,11,12,7,0.0
1752321600,Rawalpindi,4,414.21,0.09,1.75,149.7,2.59,60.95,68.48,8.09,2025-07-12 12:00:00,12,12,7,0.0
1752325200,Rawalpindi,4,480.5,0.14,5.7,137.05,2.64,68.55,76.69,14.85,2025-07-12 13:00:00,13,12,7,0.0
1752328800,Rawalpindi,5,576.75,0.05,11.07,118.2,2.57,77.56,86.63,23.69,2025-07-12 14:00:00,14,12,7,1.0
1752332400,Rawalpindi,5,652.71,0.0,13.78,105.49,2.47,85.47,95.57,29.92,2025-07-12 15:00:00,15,12,7,0.0
1752336000,Rawalpindi,5,712.66,0.0,15.52,98.05,2.72,92.39,103.12,40.32,2025-07-12 16:00:00,16,12,7,0.0
1752339600,Rawalpindi,5,772.38,0.0,17.13,94.81,3.27,102.02,113.25,55.28,2025-07-12 17:00:00,17,12,7,0.0
1752343200,Rawalpindi,5,821.63,0.0,18.54,91.4,3.64,109.83,121.45,68.62,2025-07-12 18:00:00,18,12,7,0.0
1752346800,Rawalpindi,5,854.98,0.0,19.42,85.08,3.69,114.79,126.51,81.3,2025-07-12 19:00:00,19,12,7,0.0
1752350400,Rawalpindi,5,890.76,0.0,20.1,76.55,3.61,120.27,132.16,94.59,2025-07-12 20:00:00,20,12,7,0.0
1752354000,Rawalpindi,5,927.96,0.0,20.63,67.87,3.54,126.1,138.38,106.83,2025-07-12 21:00:00,21,12,7,0.0
1752357600,Rawalpindi,5,959.9,0.0,20.67,58.95,3.33,130.64,143.33,112.2,2025-07-12 22:00:00,22,12,7,0.0
1752361200,Rawalpindi,5,992.62,0.0,21.04,52.39,3.21,134.67,147.84,116.42,2025-07-12 23:00:00,23,12,7,0.0
1752364800,Rawalpindi,5,1031.48,0.0,21.9,48.19,3.14,137.59,151.19,118.9,2025-07-13 00:00:00,0,13,7,0.0
1752368400,Rawalpindi,5,1060.92,0.03,22.58,46.64,3.1,138.25,152.12,115.39,2025-07-13 01:00:00,1,13,7,0.0
1752372000,Rawalpindi,5,1101.57,1.09,22.1,44.68,2.91,136.66,150.67,101.78,2025-07-13 02:00:00,2,13,7,0.0
1752375600,Rawalpindi,5,1140.64,3.43,19.31,51.61,2.67,133.89,148.19,75.55,2025-07-13 03:00:00,3,13,7,0.0
1752379200,Rawalpindi,5,760.98,0.88,8.31,121.63,4.85,104.51,118.67,28.72,2025-07-13 04:00:00,4,13,7,0.0
1752382800,Rawalpindi,5,663.05,0.45,4.67,147.14,5.31,94.29,106.97,21.5,2025-07-13 05:00:00,5,13,7,0.0
1752386400,Rawalpindi,5,611.8,0.26,2.98,165.81,5.72,96.63,108.67,18.69,2025-07-13 06:00:00,6,13,7,0.0
1752390000,Rawalpindi,5,478.34,0.12,1.33,165.64,5.08,81.88,92.02,10.45,2025-07-13 07:00:00,7,13,7,0.0
1752393600,Rawalpindi,4,430.21,0.09,1.05,157.96,4.19,71.02,79.98,8.37,2025-07-13 08:00:00,8,13,7,-1.0
1752397200,Rawalpindi,4,416.82,0.09,1.11,156.08,4.16,67.33,75.6,8.04,2025-07-13 09:00:00,9,13,7,0.0
1752400800,Rawalpindi,4,412.28,0.09,1.23,156.81,4.22,65.34,73.07,7.95,2025-07-13 10:00:00,10,13,7,0.0
1752404400,Rawalpindi,4,411.94,0.07,1.4,157.46,4.2,63.77,70.82,7.9,2025-07-13 11:00:00,11,13,7,0.0
1752408000,Rawalpindi,4,414.9,0.05,1.7,157.98,4.18,62.2,68.46,7.87,2025-07-13 12:00:00,12,13,7,0.0
1752411600,Rawalpindi,4,470.66,0.08,5.99,137.93,3.85,62.58,68.31,14.69,2025-07-13 13:00:00,13,13,7,0.0
1752415200,Rawalpindi,4,563.69,0.03,11.84,111.39,3.42,65.21,71.03,24.28,2025-07-13 14:00:00,14,13,7,0.0
1752418800,Rawalpindi,4,639.9,0.0,15.1,93.56,3.06,67.84,74.04,31.34,2025-07-13 15:00:00,15,13,7,0.0
1752422400,Rawalpindi,4,692.62,0.0,16.81,81.44,2.77,69.59,76.14,36.32,2025-07-13 16:00:00,16,13,7,0.0
1752426000,Rawalpindi,4,736.31,0.0,17.46,73.16,2.57,71.49,78.38,39.16,2025-07-13 17:00:00,17,13,7,0.0
1752429600,Rawalpindi,4,771.41,0.0,18.02,65.94,2.37,73.26,80.4,40.99,2025-07-13 18:00:00,18,13,7,0.0
1752433200,Rawalpindi,4,799.79,0.0,18.81,56.75,2.05,74.32,81.58,43.96,2025-07-13 19:00:00,19,13,7,0.0
1752436800,Rawalpindi,5,832.82,0.0,19.99,46.81,1.84,76.1,83.69,51.44,2025-07-13 20:00:00,20,13,7,1.0
1752440400,Rawalpindi,5,864.58,0.0,21.17,39.27,1.84,79.06,87.14,63.73,2025-07-13 21:00:00,21,13,7,0.0
1752444000,Rawalpindi,5,889.7,0.01,22.14,34.19,1.92,81.82,90.46,76.71,2025-07-13 22:00:00,22,13,7,0.0
1752447600,Rawalpindi,5,910.85,0.01,22.07,29.32,1.8,84.45,93.6,76.54,2025-07-13 23:00:00,23,13,7,0.0
1752451200,Rawalpindi,5,929.36,0.03,21.61,25.09,1.54,86.99,96.46,61.94,2025-07-14 00:00:00,0,14,7,0.0
1752454800,Rawalpindi,5,932.58,0.06,19.48,23.32,1.43,88.55,98.11,39.08,2025-07-14 01:00:00,1,14,7,0.0
1752458400,Rawalpindi,5,944.16,0.68,16.9,24.8,1.87,91.06,100.66,25.96,2025-07-14 02:00:00,2,14,7,0.0
1752462000,Rawalpindi,5,949.66,1.3,15.31,35.86,2.73,95.02,104.52,18.57,2025-07-14 03:00:00,3,14,7,0.0
1752465600,Rawalpindi,5,822.19,0.85,11.25,72.11,3.8,91.41,100.4,13.09,2025-07-14 04:00:00,4,14,7,0.0
1752469200,Rawalpindi,5,748.21,0.95,8.28,98.09,3.88,83.99,92.83,13.28,2025-07-14 05:00:00,5,14,7,0.0
1752472800,Rawalpindi,5,687.19,0.62,5.38,127.5,3.69,79.98,88.87,15.03,2025-07-14 06:00:00,6,14,7,0.0
1752476400,Rawalpindi,4,483.34,0.14,1.49,151.59,2.48,56.87,63.26,8.12,2025-07-14 07:00:00,7,14,7,-1.0
1752480000,Rawalpindi,4,443.0,0.1,1.05,150.66,2.03,48.44,53.13,6.51,2025-07-14 08:00:00,8,14,7,0.0
1752483600,Rawalpindi,4,429.88,0.11,1.08,148.59,1.94,45.13,48.98,6.09,2025-07-14 09:00:00,9,14,7,0.0
1752487200,Rawalpindi,4,417.02,0.11,1.16,146.28,1.85,42.49,45.81,5.81,2025-07-14 10:00:00,10,14,7,0.0
1752490800,Rawalpindi,4,401.38,0.12,1.34,141.03,1.7,39.14,42.07,5.82,2025-07-14 11:00:00,11,14,7,0.0
1752494400,Rawalpindi,3,392.08,0.13,1.72,136.22,1.58,36.49,39.19,6.07,2025-07-14 12:00:00,12,14,7,-1.0
1752498000,Rawalpindi,3,470.42,0.36,7.03,117.73,1.63,38.76,42.04,15.04,2025-07-14 13:00:00,13,14,7,0.0
1752501600,Rawalpindi,3,597.52,0.17,14.74,91.97,1.74,44.09,48.45,26.79,2025-07-14 14:00:00,14,14,7,0.0
1752505200,Rawalpindi,3,699.31,0.0,19.12,72.86,1.76,48.66,54.03,34.99,2025-07-14 15:00:00,15,14,7,0.0
1752508800,Rawalpindi,4,777.04,0.0,22.01,61.05,1.96,52.68,58.96,46.92,2025-07-14 16:00:00,16,14,7,1.0
1752512400,Rawalpindi,4,847.8,0.0,24.77,54.53,2.39,58.88,66.08,64.85,2025-07-14 17:00:00,17,14,7,0.0
1752516000,Rawalpindi,4,910.7,0.0,27.37,49.22,2.72,64.65,72.63,81.64,2025-07-14 18:00:00,18,14,7,0.0
1752519600,Rawalpindi,4,942.55,0.0,28.74,45.68,2.88,68.67,77.14,96.65,2025-07-14 19:00:00,19,14,7,0.0
1752523200,Rawalpindi,4,957.98,0.0,28.49,43.26,2.9,72.44,81.34,107.07,2025-07-14 20:00:00,20,14,7,0.0
1752526800,Rawalpindi,5,963.35,0.0,27.35,41.42,2.83,75.52,84.89,112.24,2025-07-14 21:00:00,21,14,7,1.0
1752530400,Rawalpindi,5,956.46,0.0,25.54,38.77,2.52,76.18,85.81,103.68,2025-07-14 22:00:00,22,14,7,0.0
1752534000,Rawalpindi,5,963.55,0.0,25.36,35.22,2.51,77.0,86.92,109.89,2025-07-14 23:00:00,23,14,7,0.0
1752537600,Rawalpindi,5,979.4,0.0,25.66,32.1,2.57,78.48,88.86,118.77,2025-07-15 00:00:00,0,15,7,0.0
1752541200,Rawalpindi,5,996.0,0.06,25.9,29.6,2.66,80.16,91.22,123.15,2025-07-15 01:00:00,1,15,7,0.0
1752544800,Rawalpindi,5,1032.31,1.67,25.3,30.13,2.77,81.21,93.14,113.19,2025-07-15 02:00:00,2,15,7,0.0
1752548400,Rawalpindi,5,1082.96,4.01,24.66,37.8,2.82,82.16,94.74,92.38,2025-07-15 03:00:00,3,15,7,0.0
1752552000,Rawalpindi,4,887.08,1.45,17.1,71.47,2.64,71.76,84.65,36.32,2025-07-15 04:00:00,4,15,7,-1.0
1752555600,Rawalpindi,4,850.77,1.07,13.96,81.65,2.74,72.04,84.43,22.36,2025-07-15 05:00:00,5,15,7,0.0
1752559200,Rawalpindi,5,859.83,0.9,11.94,91.33,2.79,76.68,87.72,17.78,2025-07-15 06:00:00,6,15,7,1.0
1752562800,Rawalpindi,4,753.23,0.42,7.47,116.16,2.65,72.1,80.62,11.45,2025-07-15 07:00:00,7,15,7,-1.0
1752566400,Rawalpindi,4,704.99,0.32,5.94,121.2,2.44,67.96,75.18,11.26,2025-07-15 08:00:00,8,15,7,0.0
1752570000,Rawalpindi,4,672.81,0.3,5.55,122.9,2.29,64.26,70.88,12.57,2025-07-15 09:00:00,9,15,7,0.0
1752573600,Rawalpindi,4,662.62,0.47,6.28,124.3,2.13,63.13,69.54,16.11,2025-07-15 10:00:00,10,15,7,0.0
1752577200,Rawalpindi,4,674.58,0.69,8.3,123.11,2.01,63.38,69.75,21.55,2025-07-15 11:00:00,11,15,7,0.0
1752580800,Rawalpindi,4,697.83,0.96,11.56,120.77,2.07,62.95,69.29,27.69,2025-07-15 12:00:00,12,15,7,0.0
1752584400,Rawalpindi,4,733.95,0.95,16.21,116.01,2.33,61.71,68.3,35.18,2025-07-15 13:00:00,13,15,7,0.0
1752588000,Rawalpindi,4,771.17,0.27,20.43,103.05,2.53,60.05,67.21,40.84,2025-07-15 14:00:00,14,15,7,0.0
1752591600,Rawalpindi,4,803.5,0.0,21.26,91.62,2.64,60.05,67.91,43.92,2025-07-15 15:00:00,15,15,7,0.0
1752595200,Rawalpindi,4,839.76,0.0,21.73,78.4,2.44,61.67,70.32,44.92,2025-07-15 16:00:00,16,15,7,0.0
1752598800,Rawalpindi,4,887.68,0.0,22.51,64.32,2.07,64.05,73.62,40.18,2025-07-15 17:00:00,17,15,7,0.0
1752602400,Rawalpindi,4,926.98,0.0,22.96,52.94,1.73,65.35,75.69,32.65,2025-07-15 18:00:00,18,15,7,0.0
1752606000,Rawalpindi,4,935.9,0.0,22.29,43.53,1.38,64.36,74.77,25.72,2025-07-15 19:00:00,19,15,7,0.0
1752609600,Rawalpindi,4,935.57,0.0,20.65,37.66,1.13,61.62,71.64,22.64,2025-07-15 20:00:00,20,15,7,0.0
1752613200,Rawalpindi,4,923.79,0.0,19.01,35.33,0.98,57.61,66.93,22.01,2025-07-15 21:00:00,21,15,7,0.0
1752616800,Rawalpindi,3,652.31,0.0,8.95,69.67,1.2,42.5,50.03,15.79,2025-07-15 22:00:00,22,15,7,-1.0
1752620400,Rawalpindi,3,586.21,0.0,6.9,70.21,1.02,36.27,42.27,12.29,2025-07-15 23:00:00,23,15,7,0.0
1752624000,Rawalpindi,3,556.43,0.0,6.36,66.16,0.9,32.16,37.03,10.48,2025-07-16 00:00:00,0,16,7,0.0
1752627600,Rawalpindi,3,537.29,0.0,6.22,61.64,0.89,29.12,33.65,9.65,2025-07-16 01:00:00,1,16,7,0.0
1752631200,Rawalpindi,3,547.24,0.02,7.01,58.63,1.01,28.26,33.47,9.56,2025-07-16 02:00:00,2,16,7,0.0
1752634800,Rawalpindi,3,585.01,0.08,8.63,57.37,1.2,29.81,35.95,9.59,2025-07-16 03:00:00,3,16,7,0.0
1752638400,Rawalpindi,3,575.7,0.11,8.49,64.01,1.46,28.23,33.68,7.45,2025-07-16 04:00:00,4,16,7,0.0
1752642000,Rawalpindi,3,567.53,0.14,8.08,66.69,1.48,25.85,29.53,5.98,2025-07-16 05:00:00,5,16,7,0.0
1752645600,Rawalpindi,2,553.98,0.2,7.61,67.76,1.42,23.07,25.53,4.96,2025-07-16 06:00:00,6,16,7,-1.0
1752649200,Rawalpindi,2,508.01,0.23,6.32,72.5,1.25,19.11,20.69,3.8,2025-07-16 07:00:00,7,16,7,0.0
1752652800,Rawalpindi,2,484.49,0.15,5.86,74.66,1.2,16.5,17.81,3.72,2025-07-16 08:00:00,8,16,7,0.0
1752656400,Rawalpindi,2,474.52,0.14,5.8,74.51,1.2,14.54,15.71,3.5,2025-07-16 09:00:00,9,16,7,0.0
1752660000,Rawalpindi,2,475.92,0.13,6.18,73.62,1.31,13.63,14.74,3.12,2025-07-16 10:00:00,10,16,7,0.0
1752663600,Rawalpindi,2,475.59,0.1,6.56,71.0,1.42,12.98,14.25,3.42,2025-07-16 11:00:00,11,16,7,0.0
1752667200,Rawalpindi,2,480.63,0.05,7.39,67.51,1.53,12.32,13.73,3.65,2025-07-16 12:00:00,12,16,7,0.0
1752670800,Rawalpindi,2,493.24,0.02,8.58,63.39,1.86,12.09,13.7,4.12,2025-07-16 13:00:00,13,16,7,0.0
1752674400,Rawalpindi,2,518.19,0.0,9.78,59.42,2.3,12.83,14.73,4.92,2025-07-16 14:00:00,14,16,7,0.0
1752678000,Rawalpindi,2,549.65,0.0,10.8,55.42,2.76,14.11,16.24,5.31,2025-07-16 15:00:00,15,16,7,0.0
1752681600,Rawalpindi,2,589.4,0.0,11.85,50.38,2.81,15.74,17.77,5.29,2025-07-16 16:00:00,16,16,7,0.0
1752685200,Rawalpindi,2,636.4,0.0,12.84,45.51,2.84,16.82,18.71,5.25,2025-07-16 17:00:00,17,16,7,0.0
1752688800,Rawalpindi,2,676.73,0.0,13.57,41.06,2.82,17.82,19.82,5.4,2025-07-16 18:00:00,18,16,7,0.0
1752692400,Rawalpindi,2,703.33,0.0,13.79,37.35,2.78,18.59,20.84,5.62,2025-07-16 19:00:00,19,16,7,0.0
1752696000,Rawalpindi,2,717.82,0.0,13.44,35.41,2.53,19.69,22.18,5.77,2025-07-16 20:00:00,20,16,7,0.0
1752699600,Rawalpindi,2,726.22,0.0,12.59,34.98,2.25,21.73,24.41,5.8,2025-07-16 21:00:00,21,16,7,0.0
1752703200,Rawalpindi,2,731.96,0.0,11.68,35.07,1.96,23.8,26.63,6.07,2025-07-16 22:00:00,22,16,7,0.0
1752706800,Rawalpindi,3,749.29,0.0,11.33,34.0,1.76,26.23,29.13,6.59,2025-07-16 23:00:00,23,16,7,1.0
1752710400,Rawalpindi,3,768.67,0.0,11.12,33.07,1.63,29.24,32.12,6.92,2025-07-17 00:00:00,0,17,7,0.0
1752714000,Rawalpindi,3,784.5,0.0,10.91,32.53,1.56,31.54,34.34,7.16,2025-07-17 01:00:00,1,17,7,0.0
1752717600,Rawalpindi,3,807.62,0.03,11.25,31.73,1.65,32.75,35.7,7.31,2025-07-17 02:00:00,2,17,7,0.0
1752721200,Rawalpindi,3,831.42,0.16,12.08,31.55,1.84,33.66,36.88,7.44,2025-07-17 03:00:00,3,17,7,0.0
1752724800,Rawalpindi,3,815.38,0.17,11.55,37.36,2.09,34.26,38.09,6.93,2025-07-17 04:00:00,4,17,7,0.0
1752728400,Rawalpindi,3,795.57,0.14,11.24,42.95,2.34,34.88,39.24,7.45,2025-07-17 05:00:00,5,17,7,0.0
1752732000,Rawalpindi,3,768.43,0.1,10.8,50.16,2.55,34.73,39.46,8.24,2025-07-17 06:00:00,6,17,7,0.0
1752735600,Rawalpindi,3,724.7,0.12,9.59,63.14,2.83,33.89,38.64,7.97,2025-07-17 07:00:00,7,17,7,0.0
1752739200,Rawalpindi,3,676.44,0.18,8.02,77.88,2.89,34.07,38.27,7.17,2025-07-17 08:00:00,8,17,7,0.0
1752742800,Rawalpindi,3,639.01,0.19,6.76,90.66,2.96,34.95,38.54,6.62,2025-07-17 09:00:00,9,17,7,0.0
1752746400,Rawalpindi,3,626.0,0.24,6.65,95.46,3.12,35.92,39.12,7.64,2025-07-17 10:00:00,10,17,7,0.0
1752750000,Rawalpindi,3,634.68,0.33,7.5,95.09,3.24,37.16,40.03,9.09,2025-07-17 11:00:00,11,17,7,0.0
1752753600,Rawalpindi,3,652.1,0.42,9.03,93.64,3.22,37.92,40.46,9.93,2025-07-17 12:00:00,12,17,7,0.0
1752757200,Rawalpindi,3,672.13,0.3,11.07,89.82,3.01,37.74,40.22,10.37,2025-07-17 13:00:00,13,17,7,0.0
1752760800,Rawalpindi,3,681.36,0.05,12.22,85.35,2.85,36.16,38.75,10.19,2025-07-17 14:00:00,14,17,7,0.0
1752764400,Rawalpindi,3,680.49,0.0,11.52,82.68,2.77,34.46,37.19,9.63,2025-07-17 15:00:00,15,17,7,0.0
1752768000,Rawalpindi,3,665.19,0.0,9.55,83.88,2.63,33.24,35.8,8.34,2025-07-17 16:00:00,16,17,7,0.0
1752771600,Rawalpindi,3,670.63,0.0,8.57,82.44,2.37,34.25,36.78,8.12,2025-07-17 17:00:00,17,17,7,0.0
1752775200,Rawalpindi,3,680.14,0.0,7.96,80.93,2.14,36.25,38.86,8.15,2025-07-17 18:00:00,18,17,7,0.0
1752778800,Rawalpindi,3,690.46,0.0,7.79,76.89,2.16,37.84,40.49,8.25,2025-07-17 19:00:00,19,17,7,0.0
1752782400,Rawalpindi,3,702.27,0.0,7.75,71.02,2.06,38.27,41.03,8.5,2025-07-17 20:00:00,20,17,7,0.0
1752786000,Rawalpindi,3,709.35,0.0,7.46,65.95,1.86,37.84,40.82,9.08,2025-07-17 21:00:00,21,17,7,0.0
1752789600,Rawalpindi,3,709.91,0.0,7.28,61.4,1.7,36.02,39.27,9.71,2025-07-17 22:00:00,22,17,7,0.0
1752793200,Rawalpindi,3,715.51,0.0,7.37,57.26,1.65,34.55,38.0,10.12,2025-07-17 23:00:00,23,17,7,0.0
1752796800,Rawalpindi,3,721.8,0.0,7.66,53.3,1.68,33.81,37.32,10.51,2025-07-18 00:00:00,0,18,7,0.0
1752800400,Rawalpindi,3,726.73,0.0,8.03,49.61,1.69,33.14,36.74,10.77,2025-07-18 01:00:00,1,18,7,0.0
1752804000,Rawalpindi,3,734.38,0.19,8.72,48.0,1.69,32.39,36.36,10.91,2025-07-18 02:00:00,2,18,7,0.0
1752807600,Rawalpindi,3,738.61,0.87,8.7,55.56,1.72,33.85,38.02,10.76,2025-07-18 03:00:00,3,18,7,0.0
1752811200,Rawalpindi,3,644.0,0.61,5.35,90.46,1.81,36.07,39.23,7.36,2025-07-18 04:00:00,4,18,7,0.0
1752814800,Rawalpindi,3,612.7,0.38,4.15,105.59,1.89,39.96,42.69,7.43,2025-07-18 05:00:00,5,18,7,0.0
1752818400,Rawalpindi,3,591.35,0.23,3.46,116.0,2.06,44.03,46.54,7.75,2025-07-18 06:00:00,6,18,7,0.0
1752822000,Rawalpindi,3,503.26,0.13,2.2,127.57,1.73,30.78,32.5,5.43,2025-07-18 07:00:00,7,18,7,0.0
1752825600,Rawalpindi,3,473.1,0.13,1.78,132.45,1.46,27.15,28.66,5.06,2025-07-18 08:00:00,8,18,7,0.0
1752829200,Rawalpindi,3,472.74,0.14,1.79,136.88,1.52,30.29,31.86,5.41,2025-07-18 09:00:00,9,18,7,0.0
1752832800,Rawalpindi,4,480.0,0.13,1.97,141.66,1.58,33.21,34.98,5.91,2025-07-18 10:00:00,10,18,7,1.0
1752836400,Rawalpindi,4,488.53,0.1,2.5,142.38,1.63,34.33,36.36,6.56,2025-07-18 11:00:00,11,18,7,0.0
1752840000,Rawalpindi,4,498.38,0.06,3.34,140.4,1.68,34.2,36.45,7.19,2025-07-18 12:00:00,12,18,7,0.0
1752843600,Rawalpindi,3,565.6,0.11,8.1,124.27,1.73,36.33,39.16,13.4,2025-07-18 13:00:00,13,18,7,-1.0
1752847200,Rawalpindi,3,670.66,0.07,14.54,102.43,1.77,41.03,44.85,21.72,2025-07-18 14:00:00,14,18,7,0.0
1752850800,Rawalpindi,3,756.51,0.0,17.78,86.93,1.76,45.54,50.4,24.6,2025-07-18 15:00:00,15,18,7,0.0
1752854400,Rawalpindi,4,824.23,0.0,19.69,75.26,1.86,50.16,55.9,29.8,2025-07-18 16:00:00,16,18,7,1.0
1752858000,Rawalpindi,4,891.7,0.0,21.72,66.23,2.23,57.55,64.18,42.26,2025-07-18 17:00:00,17,18,7,0.0
1752861600,Rawalpindi,4,949.29,0.0,23.81,59.56,2.55,64.53,71.91,55.08,2025-07-18 18:00:00,18,18,7,0.0
1752865200,Rawalpindi,4,987.71,0.0,25.11,54.14,2.68,69.61,77.54,66.77,2025-07-18 19:00:00,19,18,7,0.0
1752868800,Rawalpindi,4,1008.2,0.0,24.96,49.55,2.66,74.33,82.83,78.25,2025-07-18 20:00:00,20,18,7,0.0
1752872400,Rawalpindi,5,1027.36,0.0,24.4,46.03,2.64,79.19,88.32,91.03,2025-07-18 21:00:00,21,18,7,1.0
1752876000,Rawalpindi,5,1041.83,0.0,24.04,43.6,2.66,83.73,93.59,104.79,2025-07-18 22:00:00,22,18,7,0.0
1752879600,Rawalpindi,5,1054.3,0.0,23.59,42.17,2.66,87.63,98.25,117.24,2025-07-18 23:00:00,23,18,7,0.0
1752883200,Rawalpindi,5,1063.41,0.0,23.49,41.03,2.66,90.79,102.21,127.95,2025-07-19 00:00:00,0,19,7,0.0
1752886800,Rawalpindi,5,1074.82,0.02,23.52,39.28,2.63,92.74,104.89,133.79,2025-07-19 01:00:00,1,19,7,0.0
1752890400,Rawalpindi,5,1101.26,0.87,23.96,38.85,2.65,93.5,106.37,133.98,2025-07-19 02:00:00,2,19,7,0.0
1752894000,Rawalpindi,5,1140.34,2.88,22.84,47.19,2.52,95.23,108.82,120.73,2025-07-19 03:00:00,3,19,7,0.0
